time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,temp_range,temp_anomaly,precip_7d
2020-01-20,10.582133821379593,23.616168447979568,12.27951948565192,5.279473759624468,13.748819171714628,11.336648962327649,,18.06315616600795
2020-01-21,19.45978980067636,17.464318949268197,9.868777678814144,4.425285893502814,13.411048930438445,7.595541270454053,,19.726893555450182
2020-01-22,14.627812931185968,23.213513434225785,10.523764126692122,0.1187587370292868,20.528572879216465,12.689749307533663,,19.657845281579906
2020-01-23,15.748452757423868,21.82745122897515,10.765459116365179,0.6474939421817184,13.432179435147177,11.061992112609971,,18.705397114748592
2020-01-24,11.510706535013735,18.8462691641227,10.334222127259327,2.307542615482989,21.460268161135616,8.512047036863372,,18.63989925499238
2020-01-25,14.389171664514045,26.34825251591813,14.59744232941079,8.191901732447208,8.576802023061276,11.75081018650734,,25.113448032248712
2020-01-26,16.59067180831435,17.676993543915312,11.006750159637114,5.4046436100253,18.38926987420515,6.670243384278198,,26.375100290293783
2020-01-27,13.038653155989557,24.24909640908647,8.132995503106962,5.545646836106586,23.231646038477283,16.116100905979508,,26.641273366775906
2020-01-28,17.850534181143175,24.725187080235095,10.542850558196973,1.0838058379198687,20.039284487274568,14.182336522038122,,23.29979331119296
2020-01-29,15.15133799378635,19.94139343631283,12.48933821397419,1.6834523559872547,5.663632241823626,7.45205522233864,,24.864486930150928
2020-01-30,16.305926352356998,26.358403501929814,15.868651954627978,1.908633409117198,11.808483792845582,10.489751547301836,3.206026935669369,26.125626397086407
2020-01-31,15.601513415711468,21.6564937086028,14.215917307246158,0.5136876151419789,13.790242376711085,7.4405764013566404,2.364568300467914,24.331771396745395
2020-02-01,23.18689871130838,23.49614504562114,10.078458321540435,0.09468293823907287,20.049777483535404,13.417686724080706,9.505170553648679,16.234552602537264
2020-02-02,17.810742436269454,23.63219962679692,20.306803860519928,8.80689886800389,8.341909418942821,3.3253957662769906,3.9506358570222133,19.63680786051585
2020-02-03,14.896944786206792,22.66715134866285,13.864403506008433,0.8261246947519594,9.90531664803676,8.802747842654416,1.0517195333384208,14.917285719161224
2020-02-04,20.754164433823863,25.718954516993644,17.11270191151134,0.823108848057407,6.9742428491000386,8.606252605482304,6.561452909090189,14.656588729298763
2020-02-05,14.8379953944537,25.880992506023404,13.045383043635077,0.2611837652165022,10.870998749560929,12.835609462388327,0.5035860602453752,13.23432013852801
2020-02-06,19.33859488682128,18.466408182092472,15.312081835923363,7.9144987618620695,8.741966715138435,3.1543263461691087,4.902371186660037,19.240185491272882
2020-02-07,13.041889932772124,27.833921033045907,16.439305817966662,2.6006245400966472,22.989529300982042,11.394615215079245,-1.3588826031165588,21.32712241622755
2020-02-08,15.1425949050316,19.13967708761987,17.78173718698966,3.299170431556572,11.763113646760168,1.3579399006302104,0.592094486438338,24.53160990954505
2020-02-09,19.92128493422038,27.428339839637985,17.502806142747687,7.276865661635911,18.45462646065004,9.925533696890298,5.171485432510508,23.001576703177072
2020-02-10,21.746884253338894,27.91159992383541,17.148075513571595,1.2722019438479286,15.089847536094352,10.763524410263816,6.644826745993884,23.447653952273036
2020-02-11,20.24354825909463,21.456544124879127,13.784183221942394,2.914675567127874,15.019806404622939,7.672360902936733,4.847579522677728,25.539220671343507
2020-02-12,19.577574426469454,23.692076409770422,13.20928114776599,0.1187166235150318,12.042780902302804,10.482795262004432,3.989101686261149,25.396753529642037
2020-02-13,19.213343195726313,21.799540277036375,16.114476813466773,0.6202332464864018,18.85011243565354,5.685063463569602,3.2373917476967673,18.10248801426637
2020-02-14,15.870225537252722,24.661028417488797,18.10517572537821,5.337936272436613,15.771721163211705,6.555852692110587,-0.35455549560024124,20.839799746606335
2020-02-15,18.33234228059058,24.567772053217485,14.823712803444884,4.367169421438371,15.483719564695235,9.7440592497726,1.9012643996852603,21.907798736488132
2020-02-16,19.29293302134726,28.01383093103464,18.870365231369778,1.2953164839663833,12.032896949110384,9.143465699664862,2.586786673130643,15.926249558818606
2020-02-17,24.02602725309543,29.78558681279751,20.212510810897225,1.4187145143719535,12.851120369234897,9.573076001900287,7.028012612808798,16.07276212934263
2020-02-18,22.062110213165163,30.21830677682965,13.282292587239521,2.287841851515831,17.944555587877126,16.93601418959013,4.723683437215712,15.445928413730588
2020-02-19,15.915460849360128,24.518077235713424,13.69381920405949,0.0007231011942919012,16.150278057727505,10.824258031653933,-1.6007434941886718,15.327934891409848
2020-02-20,22.346839035362823,25.746921505944854,15.953461950462428,0.8282264153310589,15.6173615725427,9.793459555482427,4.734399717324472,15.535928060254506
2020-02-21,20.385975562010117,21.490907826596214,17.464060407826654,0.7004598529371947,11.229787541662262,4.0268474187695595,2.58159748961096,10.898451640755086
2020-02-22,19.673671765143755,24.286827566573063,15.130736724760478,0.8649786265883623,24.720538517627475,9.156090841812585,1.7384530591539367,7.396260845905077
2020-02-23,23.69921371787426,29.758739750644033,20.92079288795309,4.91823566968852,12.601466302210884,8.837946862690941,5.357711439122429,11.019180031627215
2020-02-24,25.113414890108004,31.867164793264845,18.292616907175503,0.9841535775489767,14.848736691372897,13.574547886089341,6.414437837169704,10.584619094804236
2020-02-25,24.966926242459014,23.47003926947065,17.291427029832636,0.6378029180073921,14.064831855626396,6.178612239638014,5.9887407083825615,8.934580161295798
2020-02-26,19.804495729868297,25.54475552207753,13.01441972793063,2.1051319929965056,24.77355598630644,12.5303357941469,0.6007821099958832,11.03898905309801
2020-02-27,21.539922267933473,27.388342124610336,13.520111946204597,6.021809997323984,13.545926936462063,13.868230178405739,2.213229045168049,16.23257263509094
2020-02-28,23.603066378727863,28.449759560975995,18.452303835362592,0.8286430518900693,13.088290295121734,9.997455725613403,3.9946488764643924,16.36075583404381
2020-02-29,25.673891754279992,25.318445813147978,11.349469494448407,0.2453754985810826,15.591555740583347,13.968976318699571,5.753208738619083,15.741152706036532
2020-03-01,21.443936660601175,29.153642507529312,20.91937160306926,1.3220556667956835,11.532295552689074,8.234270904460054,1.3285062034439434,12.144972703143697
2020-03-02,22.4548683909525,26.590327279731202,17.53738378782699,4.130836489551424,15.557998584507569,9.052943491904212,2.363838944473798,15.291655615146144
2020-03-03,19.81937065514556,28.095018764528806,27.867654485947842,2.4001302558065465,26.85801790083885,0.2273642785809642,-0.3386130652956787,17.053982952945297
2020-03-04,19.67239277690844,29.89986539316155,25.184761400998784,5.091421905351807,16.498477777755458,4.715103992162767,-0.644772543222853,20.0402728653006
2020-03-05,25.817297664075824,28.398987006326042,17.835372989150677,9.62619344038082,16.316229608632906,10.563614017175365,5.331361236269469,23.644656308357433
2020-03-06,27.56318313049612,27.185305373203946,18.175452037189704,4.720221799565314,11.41047553545394,9.009853336014242,6.6530737781550116,27.53623505603268
2020-03-07,23.389176827298538,28.27637778026205,21.59195173404563,2.777531747043389,23.546035771764814,6.684426046216419,2.3440480769415224,30.068391304494988
2020-03-08,26.722518516456077,28.446830945164,23.821437652534115,2.0397547384538695,24.695163503989896,4.625393292629884,5.221368813309596,30.786090376153172
2020-03-09,24.89947739089242,27.704536226103137,13.900482143441469,0.12268188616790165,19.263401879135053,13.804054082661668,3.0730982715505846,26.77793577276965
2020-03-10,21.97776598987258,28.136737065686646,13.553998857623892,12.46648641569649,18.269166115311897,14.582738208062754,0.08283750200899931,36.844291932659594
2020-03-11,25.09174524886912,33.80349994385803,17.141454015680733,1.450999009590893,13.826173242805915,16.662045928177296,3.085321394487867,33.20386903689868
2020-03-12,28.71195056852634,30.78059921295215,20.846053618650025,0.4954313987836613,16.956687904223113,9.934545594302126,6.423246637164027,24.07310699530152
2020-03-13,24.076467694077284,28.29750485731966,20.67456658292993,3.296216588602968,10.824211975687463,7.622938274389728,1.637800653794713,22.649101784339177
2020-03-14,28.959778711869323,31.35671095795951,22.475162109378857,1.0034334945107308,9.369430121106301,8.881548848580653,6.196230487715315,20.875003531806517
2020-03-15,16.48428708660935,28.342063929610553,15.74442981378266,2.6440616131980157,7.563200416371285,12.597634115827894,-6.299729855856544,21.479310406550663
2020-03-16,26.882654271210185,32.93632067084444,12.468515169177884,2.6512376321614366,17.05336986637399,20.467805501666554,3.8136269290569693,24.007866152544196
2020-03-17,24.747240269537336,30.595025641417106,22.06014165072926,1.7703090696449693,8.10812763839656,8.534883990687845,1.4964026857777846,13.311688806492675
2020-03-18,23.653936776375005,29.229052395759922,17.066370008876902,5.425837135077544,12.501822984437585,12.16268238688302,0.41550220850613684,17.286526931979328
2020-03-19,24.886789157192815,30.95465760501714,13.556043234420393,0.9235198996894365,14.693853123990115,17.398614370596746,1.5541986245230248,17.714615432885104
2020-03-20,18.70501837878217,24.955096666379355,20.102916360462995,1.7860616675155647,19.976451997610155,4.8521803059163595,-4.720557404868355,16.2044605117977
2020-03-21,24.0605813905616,26.339294647344722,22.09912411873017,2.3145726645218376,12.108899166895402,4.240170528614552,0.577880861737782,17.51559968180881
2020-03-22,25.83844496581662,26.185332232084214,19.40093585491755,3.268583519436555,20.566361563696965,6.784396377166665,2.173995456865917,18.140121588047347
2020-03-23,29.243923770134344,30.239070920200916,18.43669647736233,4.597039674167188,19.69579456572091,11.802374442838587,5.260465861017288,20.085923630053095
2020-03-24,23.294176771489354,35.04653242476557,19.370900729872574,1.5066249929325441,9.643458361645127,15.675631694893,-0.6757799060815373,19.822239553340673
2020-03-25,22.45785233258942,36.57723357984688,18.771584854066635,3.115772955252799,20.61412746942638,17.805648725780248,-1.4235855930641819,17.512175373515927
2020-03-26,23.40799747265567,31.82742190773155,15.869127267588777,0.48971386875441325,13.58209438929232,15.958294640142775,-0.42147616067115834,17.078369342580906
2020-03-27,27.684991295313907,31.441318367041056,17.79474291123639,8.09347252121752,12.50524438137041,13.646575455804665,3.592834476472227,23.38578019628286
2020-03-28,25.946127925601388,24.55670139416412,21.523714311663777,1.4489447095913925,13.603233622933374,3.032987082500341,1.7070975848374452,22.520152241352413
2020-03-29,23.387250706032347,28.3485099181314,20.941566941462963,3.9226871334886053,14.98247136620663,7.406942976668436,-0.8445857789750804,23.17425585540446
2020-03-30,26.52855246793532,27.625398912870537,20.492929586495713,0.06165243190609706,12.924776997811826,7.1324693263748244,2.268227292472716,18.638868613143373
2020-03-31,25.287760177742484,28.133984734945013,17.011082084138224,0.6889457757568986,10.801541698193763,11.12290265080679,0.8993075517085032,17.821189395967725
2020-04-01,27.905796067641518,29.49542964028848,19.455351609635848,2.002921055616514,11.243722031526632,10.040078030652634,3.3356458523845696,16.708337496331442
2020-04-02,22.892590598189013,28.582478146729688,13.467554740492506,6.317417358221088,15.694714048520078,15.114923406237182,-1.780000281836049,22.536040985798117
2020-04-03,24.010207770517056,24.055294779182997,20.52862420196653,2.2475983953168224,14.197682240914776,3.5266705772164677,-0.806976942628296,16.69016685989742
2020-04-04,23.80687127437903,32.2269265021281,24.269768857216206,7.972234480793071,17.636548466997816,7.957157644911895,-0.9432992257764283,23.2134566310991
2020-04-05,20.57821256858453,26.750528335761466,15.546361016854569,1.9837649390145593,15.261814486016313,11.204167318906897,-3.9391255795072126,21.274534436625054
2020-04-06,25.838244357506284,30.667624118646003,18.19210050635929,2.0226765691167135,15.385069979918793,12.475523612286715,1.2392706250742869,23.235558573835668
2020-04-07,25.70974548305013,36.14882767576039,20.91390000264085,0.3826370176766776,17.964061174171437,15.234927673119536,1.1445308517316697,22.929249815755448
2020-04-08,24.914193108938598,27.140698964251946,23.657380642293667,4.868424352094446,22.09459035956342,3.4833183219582793,0.3484879536852574,25.79475311223338
2020-04-09,24.16294955977638,22.27584839166283,18.52203711100137,0.8509323577753853,22.295111741459444,3.753811280661459,-0.47559504780708295,20.32826811178768
2020-04-10,20.584051627333864,28.972151187844776,17.75341286568742,6.896152426802838,21.70203210057109,11.218738322157357,-3.9042365261984244,24.976822143273694
2020-04-11,23.52728628116138,33.09210115445317,13.882452822209206,7.251437413903034,19.352245848706538,19.20964833224396,-0.7881797294587436,24.256025076383658
2020-04-12,23.71575473011943,35.618940642361515,20.054212667624054,8.610478272254943,25.427053110460744,15.564727974737462,-0.5876875150354373,30.88273840962404
2020-04-13,22.287373567017493,26.0055565913251,25.820433495113583,2.203348428113035,17.18911883121786,0.18512309621151601,-1.7936551733089736,31.06341026862036
2020-04-14,24.1563011244875,31.13025592919509,20.472233645379553,3.3911800598642445,16.627729076610358,10.658022283815537,-0.18046141710157215,34.07195331080793
2020-04-15,25.793925519879533,28.185841579095758,19.514936011884778,4.522213156043042,26.219606377515248,8.67090556721098,1.4934539366681499,33.72574211475653
2020-04-16,30.177624448992553,29.201221682448555,20.48531367766192,0.421286928722481,1.3701557495026222,8.715908004786634,5.69614005979933,33.296096685703624
2020-04-17,24.975791666957747,37.38508826951333,19.418782216616425,2.756059761415231,13.930517556778408,17.966306052896908,0.45024544807843014,29.15600402031601
2020-04-18,25.15341842697774,24.87185626962399,16.94172413802906,0.1046996363185438,21.262478645749997,7.930132131594931,0.6189845657722621,22.00926624273152
2020-04-19,24.081877202158182,30.066433933940402,21.7750546964898,2.064873470784896,19.90131476360842,8.291379237450602,-0.6317852864931623,15.463661441261475
2020-04-20,18.46911005428545,30.628503215478872,19.902708269517838,0.5046974800683749,27.828257874178153,10.725794945961034,-6.05817005649002,13.765010493216815
2020-04-21,24.06187552450866,32.39877612567435,19.194256906657284,0.6060655521118967,15.537428591657093,13.204519219017069,-0.4061856048898811,10.979895985464466
2020-04-22,24.233910824254554,29.347169654844162,16.127122112596727,1.3626155732175849,12.84591198805902,13.220047542247436,-0.06714987361466385,7.820298402639009
2020-04-23,31.35058530302555,29.885010584082,22.87138276137397,1.6992114489397165,13.339576266629024,7.013627822708031,6.780977654105129,9.098222922856245
2020-04-24,23.287277938553036,27.68941513063103,20.858469068895733,2.9279026669701205,16.590340814306238,6.830946061735297,-1.3099772305661723,9.270065828411136
2020-04-25,24.668396417891742,29.571135214626228,17.104991878789,0.23203141888488932,23.108237979756606,12.466143335837227,0.02912795059799933,9.39739761097748
2020-04-26,23.554934142297515,27.629492624921014,21.664544012459057,2.1016742884760813,23.170705044427457,5.964948612461956,-0.9466657532290199,9.434198428668665
2020-04-27,20.04430292201167,30.41505270443842,17.057624519714647,0.6049723573682596,14.719926640831643,13.357428184723773,-4.260569473395208,9.53447330596855
2020-04-28,26.866057804568694,27.32875835289273,16.091578883490524,2.5597729795118633,16.26504243338896,11.237179469402207,2.445225172543939,11.488180733368516
2020-04-29,25.57665893750272,29.452161021148957,16.041750487001536,3.043403102137366,11.94199210398568,13.41041053414742,1.1875560898257191,13.168968262288297
2020-04-30,25.573278900732177,28.112394618548098,12.886977400338761,2.4405882553850073,12.463922261972275,15.225417218209337,1.1746587622888534,13.910345068733589
2020-05-01,20.34743241625561,31.453745532956333,19.490221921894445,4.02161794311247,20.231286067185863,11.963523611061888,-3.7992422671415156,15.004060344875938
2020-05-02,27.15551485355697,27.792950749983213,12.45369728573362,1.2266544450228474,23.011056943658378,15.339253464249593,2.8667426949809105,15.998683371013897
2020-05-03,18.609279357870562,22.49573514162676,14.129501052450117,4.345870347464173,11.51358159765093,8.366234089176643,-5.49946185361728,18.242879430001988
2020-05-04,24.439307141696762,31.464500362437928,11.451971833060352,1.700955806902959,16.214781760656756,20.012528529377576,0.30948473463166337,19.338862879536684
2020-05-05,29.110249068709493,24.821685288691697,17.280673112906875,1.9860183969819554,13.78460971960396,7.541012175784822,4.696025444973561,18.76510829700678
2020-05-06,19.42370400546658,25.434013964912186,16.944351600043028,3.1332428392366074,19.319358297760033,8.489662364869158,-4.776701606534701,18.854948034106023
2020-05-07,20.549177582880425,25.461086889558267,16.26798213212965,0.05558697118594198,13.057419888217723,9.193104757428618,-3.479209099115195,16.469946749906953
2020-05-08,22.3961532900771,31.220513474326626,13.969466110802445,3.183899408898979,5.367725302702258,17.25104736352418,-1.5482987312898011,15.632228215693464
2020-05-09,20.432315994390642,20.53572031480315,13.426041696429317,2.8916029459207646,20.01845355556001,7.109678618373833,-3.3877815747967404,17.29717671659138
2020-05-10,17.13275753298232,36.1979934271607,18.17785741682044,1.1125264080331179,13.482581850716304,18.020136010340256,-6.572296899726673,14.063832777160327
2020-05-11,21.828949544923695,29.791431047703767,14.971604825380147,0.26909898488032225,14.002781420559725,14.81982622232362,-1.8194936632440424,12.63197595513769
2020-05-12,18.271418050679827,27.12804593424562,17.407404156466576,0.28601752538709146,17.177939583459196,9.720641777779043,-5.195547268173254,10.931975083542827
2020-05-13,22.71077970488567,26.125320411131266,13.634256354607459,7.700579676537689,16.7641682157631,12.491064056523808,-0.7702991518963529,15.499311920843908
2020-05-14,18.36005746002753,26.97499238730191,16.661518391042186,3.5065827280836417,17.280608293761944,10.313473996259724,-4.927813274605828,18.95030767774161
2020-05-15,25.59316652634993,27.506730596435325,19.853197423245504,0.4078118147949712,6.851334173769022,7.653533173189821,2.3119877581675574,16.1742200836376
2020-05-16,18.415393828130718,27.7008004629896,17.52365110631778,1.3235403526491605,17.781545060182463,10.177149356671823,-4.473710586022925,14.606157490365996
2020-05-17,19.617569602990645,27.250567549618015,14.346512696958229,2.693017843245565,5.454718248244326,12.904054852659787,-3.0929274090307572,16.186648925578442
2020-05-18,22.839770055413673,25.667960447070413,16.170815314372447,5.415842103045318,18.847825718905035,9.497145132697966,0.20639465577773564,21.333392043743437
2020-05-19,16.519008192853377,24.619585881233263,14.489605618564603,0.13392825520601837,20.5919064105529,10.12998026266866,-5.862271573139065,21.181302773562365
2020-05-20,20.70333776701539,24.567138112242468,15.044598517287188,0.8100496184847834,8.157399286373916,9.52253959495528,-1.7524162560680523,14.29077271550946
2020-05-21,23.748773620983563,24.242620517078233,13.85051220169077,6.61498681913571,16.642164952907745,10.392108315387464,1.3034563280176208,17.399176806561528
2020-05-22,14.808370994864772,28.03213098914965,14.137815080892283,0.02762343682195466,20.285895648072163,13.894315908257367,-7.322761637121507,17.01898842858851
2020-05-23,19.98534379453443,26.212112385780102,15.06772227816004,0.6746818826397823,12.754981898142333,11.144390107620062,-1.7669474538354777,16.370129958579135
2020-05-24,20.008917382195186,15.408103095457074,11.249192900704063,9.584319132214874,18.368181828543115,4.158910194753011,-1.6340951809627953,23.261431247548444
2020-05-25,21.36982956370577,25.992063277963123,10.976724467403903,2.8511084655935663,1.0729706363715952,15.01533881055922,-0.16323077097934302,20.69669761009669
2020-05-26,15.105926651752851,24.400987368543422,9.651151122893467,0.9100987525207934,20.490980591217056,14.749836245649956,-6.145500099914104,21.472868107411465
2020-05-27,14.645214179312038,23.550457749227174,8.805770705053739,0.20802159915791635,15.14997119346588,14.744687044173435,-6.4262429475982685,20.8708400880846
2020-05-28,19.95966363300334,22.22828357688599,9.74199085949121,0.08578903863484319,13.71085311681984,12.486292717394779,-0.8815803548547869,14.341642307583731
2020-05-29,19.06956059780932,26.550944738067805,13.656994098522151,0.84209983156992,19.9202072645224,12.893950639545654,-1.5547801120590243,15.156118702331696
2020-05-30,18.71242927346663,25.803530108797574,10.282588175953348,6.398167978949935,23.646448378619887,15.520941932844226,-1.683216448826201,20.87960479864185
2020-05-31,18.78028049372872,20.422302861766966,14.281779257931081,1.6131193645580453,17.428579206769985,6.140523603835884,-1.563126831146544,12.90840503098502
2020-06-01,15.478553036951165,23.73978406306024,12.622768447944322,3.822470967928094,23.043569415244473,11.11701561511592,-4.475622227370575,13.879767533319548
2020-06-02,17.99085169811336,19.37912040300649,6.3885779663161895,7.513554385214809,7.233583737365102,12.9905424366903,-1.9427093108831386,20.483223166013563
2020-06-03,17.946610035004,17.928538120741166,14.032319367773026,1.5729509812079092,18.329744189170327,3.8962187529681405,-1.7705277371027393,21.848152548063556
2020-06-04,14.695546148547777,19.958448728856986,14.270996339402013,0.6368978321152694,14.33998073572864,5.6874523894549736,-4.541101526220238,22.399261341543983
2020-06-05,22.205105298691695,24.1949621824057,8.626193740752864,2.1839484552213326,11.058904476418414,15.568768441652836,2.8757442474828423,23.741109965195392
2020-06-06,17.796503862278676,24.234380235671573,12.635579728228286,7.160630273590034,5.356592825685789,11.598800507443286,-1.4411013982434504,24.503572259835494
2020-06-07,12.566428890626373,22.6795956425262,8.570844670006723,4.894658168606845,18.058935245013316,14.108750972519475,-6.3435188899140655,27.78511106388429
2020-06-08,17.873514975748492,23.07914151039099,11.196865280092007,0.204290030378363,19.376450267082646,11.882276230298983,-0.9511394375038691,24.16693012633456
2020-06-09,12.741574467377507,22.21415433940435,6.872124257194575,3.5385509039538796,21.710113754966237,15.342030082209774,-5.936707177021361,20.191926645073632
2020-06-10,17.786959772173873,18.50126117527766,5.0463866033427855,2.545178035658551,20.882452188175158,13.454874571934873,-0.7565888798000024,21.164153699524274
2020-06-11,18.659971427083214,21.479952324082824,9.035733121222096,7.140445860389446,11.141451564708149,12.444219202860728,0.10347099589589348,27.66770172779845
2020-06-12,12.479080278312825,22.342355809051003,9.569940394543448,0.39197143946332513,21.453527576560653,12.772415414507556,-5.736363505322068,25.875724712040444
2020-06-13,17.58673400177037,21.959479603478126,8.503566533193592,2.290941432020414,21.98173751955922,13.455913070284534,-0.6029323332559535,21.00603587047082
2020-06-14,15.689035069911855,23.01743240352629,5.898600614434682,6.3473879296654045,13.700080373736474,17.118831789091608,-2.1704935498998648,22.45876563152938
2020-06-15,16.669640607971708,21.328371669591426,8.003762941594827,1.5830191782195993,15.142141318558593,13.3246087279966,-1.13169623783471,23.83749477937062
2020-06-16,19.645361338881948,20.009327013544855,9.762866648662309,1.97331067633282,10.329228964752291,10.246460364882546,1.8430981018791464,22.27225455174956
2020-06-17,12.969168359205423,21.915783422163315,8.570653616846423,0.2191985036771824,22.40443145326666,13.345129805316892,-4.504074821257099,19.94627501976819
2020-06-18,11.193376560386714,18.375021275712005,9.002088145256824,0.977787323616806,7.441064270155321,9.37293313045518,-6.102345565660251,13.783616482995551
2020-06-19,10.534270442720372,15.557189777913788,6.192468130234243,1.1769358948789113,17.674853361818847,9.364721647679545,-6.42248277251676,14.568580938411136
2020-06-20,10.502662492007332,17.460892455072354,11.465247091052126,8.707952749641045,12.015854059421436,5.995645364020229,-6.012553685597261,20.985592256031765
2020-06-21,12.465193657641123,15.461790851464087,4.167978776219094,0.996646840998583,9.460735902217445,11.293812075244993,-3.9719166087226796,15.634851167364946
2020-06-22,13.46556111852769,15.416570369154613,8.904786085337912,1.8533886117004488,5.62635859719296,6.5117842838167,-2.7542230586358887,15.905220600845796
2020-06-23,13.017060351788183,16.753431941651574,10.732661232678012,3.337869768474488,13.922969360145034,6.020770708973561,-2.9696619243618283,17.269779692987463
2020-06-24,14.412772408896792,14.553962898788836,8.373946940035406,0.5308680718022492,8.677074427010474,6.18001595875343,-1.34204796209292,17.58144926111253
2020-06-25,11.713890782459147,15.751000517908308,6.067312425630936,1.9991791784819206,15.28209726636902,9.683688092277372,-3.9278617262207742,18.602841115977643
2020-06-26,15.778653478729938,10.737207246396629,4.833160107269049,4.024410891482834,23.846686617003122,5.90404713912758,0.09911966006941775,21.450316112581568
2020-06-27,10.366826688788077,16.80067831062076,9.269060141640713,6.048954357074985,15.997536632194443,7.531618168980048,-4.992945898398601,18.791317720015506
2020-06-28,19.063706660255754,15.906815586573568,1.634274384701877,2.952578909206342,24.986402511423243,14.272541201871691,3.7041292043208625,20.747249788223268
2020-06-29,12.522335538362977,13.194067601863388,2.734960713929028,3.317395783113085,10.088633732609232,10.459106887934361,-2.630905459735125,22.211256959635904
2020-06-30,7.815803934158148,17.36501360870421,4.194603306931832,0.4049978858327813,8.595296000003263,13.170410301772378,-6.9719545119542685,19.278385076994198
2020-07-01,6.916427459146993,17.941815366210005,8.842066225866326,8.743922503157158,9.864922058858609,9.099749140343679,-7.585926801038617,27.491439508349107
2020-07-02,11.318312292399236,10.048215453562758,6.010197954792368,0.42667548816050316,14.67449730622348,4.03801749877039,-2.961623987595903,25.918935818027688
2020-07-03,8.942335040615461,12.32454906089437,1.7085861210622784,4.4706069591730655,28.614743438621517,10.615962939832091,-5.037458739566727,26.365131885717922
2020-07-04,11.49666798720832,12.04723945557015,3.423743388777334,0.9229047259417984,6.689426432242797,8.623496066792816,-2.3764965209292193,21.239082254584737
2020-07-05,10.516513713233742,11.277091536186514,2.253831407224225,8.135864910957501,18.098315590812124,9.023260128962288,-2.967031075388533,26.422368256335893
2020-07-06,8.620716073527433,16.327627337293297,1.7098358347974467,3.81846355200142,11.500173319797334,14.61779150249585,-4.5569691221364685,26.923436025224227
2020-07-07,6.041567598536795,13.0004703364236,6.518617428412348,4.205000295942463,13.880984744745184,6.481852908011252,-6.918622220724118,30.72343843533391
2020-07-08,3.78057321911699,12.531570369242752,-0.790114494615934,0.7417676933235473,8.709900443668314,13.321684863858685,-8.709851874922874,22.7212836255003
2020-07-09,6.729232482010228,7.05719024499103,7.89511990541441,1.7557854389050496,19.3956916201977,-0.8379296604233799,-5.560781212517395,24.050393576244847
2020-07-10,10.382208429172302,14.719266136829564,5.297701116755752,2.885537311520423,14.78037433522439,9.421565020073812,-1.660980220588602,22.465323928592202
2020-07-11,8.200176038312865,8.840119621361834,5.830479817733346,4.408683819561954,20.437267753470827,3.009639803628488,-3.4943527651556927,25.951103022212358
2020-07-12,3.566284877980604,12.483299104915554,0.9146826780407928,0.32930858295453475,15.876225970162803,11.568616426874762,-7.831150745476879,18.144546694209392
